id,opId,gif,type,downloadUrl,online,thumbnailUrl,sort
206e11f0-cf43-11ec-b5cd-acde48001122,appicons_202205_07A,False,appicons,sticker/download/appicons_202205_07A.png,1,sticker/previews/appicons_202205_07A.png,13
206e1218-cf43-11ec-b5cd-acde48001122,appicons_202205_07B,False,appicons,sticker/download/appicons_202205_07B.png,1,sticker/previews/appicons_202205_07B.png,14
206e124a-cf43-11ec-b5cd-acde48001122,appicons_202205_08A,False,appicons,sticker/download/appicons_202205_08A.png,1,sticker/previews/appicons_202205_08A.png,15
206e1272-cf43-11ec-b5cd-acde48001122,appicons_202205_08B,False,appicons,sticker/download/appicons_202205_08B.png,1,sticker/previews/appicons_202205_08B.png,16
206e129a-cf43-11ec-b5cd-acde48001122,appicons_202205_09A,False,appicons,sticker/download/appicons_202205_09A.png,1,sticker/previews/appicons_202205_09A.png,17
206e12c2-cf43-11ec-b5cd-acde48001122,appicons_202205_09B,False,appicons,sticker/download/appicons_202205_09B.png,1,sticker/previews/appicons_202205_09B.png,18
206e12ea-cf43-11ec-b5cd-acde48001122,family_202205_01,False,family,sticker/download/family_202205_01.png,1,sticker/previews/family_202205_01.png,1
206e131c-cf43-11ec-b5cd-acde48001122,family_202205_02,False,family,sticker/download/family_202205_02.png,1,sticker/previews/family_202205_02.png,2
206e1344-cf43-11ec-b5cd-acde48001122,family_202205_03,False,family,sticker/download/family_202205_03.png,1,sticker/previews/family_202205_03.png,3
206e136c-cf43-11ec-b5cd-acde48001122,family_202205_04,False,family,sticker/download/family_202205_04.png,1,sticker/previews/family_202205_04.png,4
206e1394-cf43-11ec-b5cd-acde48001122,family_202205_05,False,family,sticker/download/family_202205_05.png,1,sticker/previews/family_202205_05.png,5
206e13bc-cf43-11ec-b5cd-acde48001122,family_202205_06,False,family,sticker/download/family_202205_06.png,1,sticker/previews/family_202205_06.png,6
206e13ee-cf43-11ec-b5cd-acde48001122,family_202205_07,False,family,sticker/download/family_202205_07.png,1,sticker/previews/family_202205_07.png,7
206e1416-cf43-11ec-b5cd-acde48001122,family_202205_08,False,family,sticker/download/family_202205_08.png,1,sticker/previews/family_202205_08.png,8
206e143e-cf43-11ec-b5cd-acde48001122,family_202205_09,False,family,sticker/download/family_202205_09.png,1,sticker/previews/family_202205_09.png,9
206e1466-cf43-11ec-b5cd-acde48001122,family_202205_10,False,family,sticker/download/family_202205_10.png,1,sticker/previews/family_202205_10.png,10
206e1498-cf43-11ec-b5cd-acde48001122,family_202205_11,False,family,sticker/download/family_202205_11.png,1,sticker/previews/family_202205_11.png,11
206e14c0-cf43-11ec-b5cd-acde48001122,family_202205_12,False,family,sticker/download/family_202205_12.png,1,sticker/previews/family_202205_12.png,12
206e14e8-cf43-11ec-b5cd-acde48001122,family_202205_13,False,family,sticker/download/family_202205_13.png,1,sticker/previews/family_202205_13.png,13
206e151a-cf43-11ec-b5cd-acde48001122,family_202205_14,False,family,sticker/download/family_202205_14.png,1,sticker/previews/family_202205_14.png,14
206e1542-cf43-11ec-b5cd-acde48001122,family_202205_15,False,family,sticker/download/family_202205_15.png,1,sticker/previews/family_202205_15.png,15
206e1574-cf43-11ec-b5cd-acde48001122,social_202205_01,False,social,sticker/download/social_202205_01.png,1,sticker/previews/social_202205_01.png,1
206e159c-cf43-11ec-b5cd-acde48001122,social_202205_02,False,social,sticker/download/social_202205_02.png,1,sticker/previews/social_202205_02.png,2
206e15c4-cf43-11ec-b5cd-acde48001122,social_202205_03,False,social,sticker/download/social_202205_03.png,1,sticker/previews/social_202205_03.png,3
206e15ec-cf43-11ec-b5cd-acde48001122,social_202205_04,False,social,sticker/download/social_202205_04.png,1,sticker/previews/social_202205_04.png,4
206e1614-cf43-11ec-b5cd-acde48001122,social_202205_05,False,social,sticker/download/social_202205_05.png,1,sticker/previews/social_202205_05.png,5
206e1646-cf43-11ec-b5cd-acde48001122,social_202205_06,False,social,sticker/download/social_202205_06.png,1,sticker/previews/social_202205_06.png,6
206e166e-cf43-11ec-b5cd-acde48001122,social_202205_07,False,social,sticker/download/social_202205_07.png,1,sticker/previews/social_202205_07.png,7
206e1696-cf43-11ec-b5cd-acde48001122,social_202205_08,False,social,sticker/download/social_202205_08.png,1,sticker/previews/social_202205_08.png,8
206e16c8-cf43-11ec-b5cd-acde48001122,social_202205_09,False,social,sticker/download/social_202205_09.png,1,sticker/previews/social_202205_09.png,9
206e16fa-cf43-11ec-b5cd-acde48001122,social_202205_10,False,social,sticker/download/social_202205_10.png,1,sticker/previews/social_202205_10.png,10
206e1722-cf43-11ec-b5cd-acde48001122,weather_202205_01,False,weather,sticker/download/weather_202205_01.png,1,sticker/previews/weather_202205_01.png,1
206e174a-cf43-11ec-b5cd-acde48001122,weather_202205_02,False,weather,sticker/download/weather_202205_02.png,1,sticker/previews/weather_202205_02.png,2
206e1772-cf43-11ec-b5cd-acde48001122,weather_202205_03,False,weather,sticker/download/weather_202205_03.png,1,sticker/previews/weather_202205_03.png,3
206e17a4-cf43-11ec-b5cd-acde48001122,weather_202205_04,False,weather,sticker/download/weather_202205_04.png,1,sticker/previews/weather_202205_04.png,4
206e17cc-cf43-11ec-b5cd-acde48001122,weather_202205_05,False,weather,sticker/download/weather_202205_05.png,1,sticker/previews/weather_202205_05.png,5
206e17f4-cf43-11ec-b5cd-acde48001122,weather_202205_06,False,weather,sticker/download/weather_202205_06.png,1,sticker/previews/weather_202205_06.png,6
206e181c-cf43-11ec-b5cd-acde48001122,weather_202205_07,False,weather,sticker/download/weather_202205_07.png,1,sticker/previews/weather_202205_07.png,7
206e184e-cf43-11ec-b5cd-acde48001122,weather_202205_08,False,weather,sticker/download/weather_202205_08.png,1,sticker/previews/weather_202205_08.png,8
206e1876-cf43-11ec-b5cd-acde48001122,weather_202205_09,False,weather,sticker/download/weather_202205_09.png,1,sticker/previews/weather_202205_09.png,9
206e189e-cf43-11ec-b5cd-acde48001122,weather_202205_10,False,weather,sticker/download/weather_202205_10.png,1,sticker/previews/weather_202205_10.png,10
206e18c6-cf43-11ec-b5cd-acde48001122,arrows_202205_01A,True,arrows,sticker/download/arrows_202205_01A.gif,1,sticker/previews/arrows_202205_01A.png,1
206e18f8-cf43-11ec-b5cd-acde48001122,arrows_202205_01B,False,arrows,sticker/download/arrows_202205_01B.png,1,sticker/previews/arrows_202205_01B.png,2
206e1920-cf43-11ec-b5cd-acde48001122,arrows_202205_02A,True,arrows,sticker/download/arrows_202205_02A.gif,1,sticker/previews/arrows_202205_02A.png,3
206e1948-cf43-11ec-b5cd-acde48001122,arrows_202205_02B,False,arrows,sticker/download/arrows_202205_02B.png,1,sticker/previews/arrows_202205_02B.png,4
206e1970-cf43-11ec-b5cd-acde48001122,arrows_202205_03A,True,arrows,sticker/download/arrows_202205_03A.gif,1,sticker/previews/arrows_202205_03A.png,5
206e19a2-cf43-11ec-b5cd-acde48001122,arrows_202205_03B,False,arrows,sticker/download/arrows_202205_03B.png,1,sticker/previews/arrows_202205_03B.png,6
206e19ca-cf43-11ec-b5cd-acde48001122,arrows_202205_04A,True,arrows,sticker/download/arrows_202205_04A.gif,1,sticker/previews/arrows_202205_04A.png,7
206e19f2-cf43-11ec-b5cd-acde48001122,arrows_202205_04B,False,arrows,sticker/download/arrows_202205_04B.png,1,sticker/previews/arrows_202205_04B.png,8
206e1a24-cf43-11ec-b5cd-acde48001122,arrows_202205_05A,True,arrows,sticker/download/arrows_202205_05A.gif,1,sticker/previews/arrows_202205_05A.png,9
206e1a4c-cf43-11ec-b5cd-acde48001122,arrows_202205_05B,False,arrows,sticker/download/arrows_202205_05B.png,1,sticker/previews/arrows_202205_05B.png,10
206e1a74-cf43-11ec-b5cd-acde48001122,arrows_202205_06A,True,arrows,sticker/download/arrows_202205_06A.gif,1,sticker/previews/arrows_202205_06A.png,11
206e1a9c-cf43-11ec-b5cd-acde48001122,arrows_202205_06B,False,arrows,sticker/download/arrows_202205_06B.png,1,sticker/previews/arrows_202205_06B.png,12
206e1ace-cf43-11ec-b5cd-acde48001122,arrows_202205_07A,True,arrows,sticker/download/arrows_202205_07A.gif,1,sticker/previews/arrows_202205_07A.png,13
206e1af6-cf43-11ec-b5cd-acde48001122,arrows_202205_07B,False,arrows,sticker/download/arrows_202205_07B.png,1,sticker/previews/arrows_202205_07B.png,14
206e1b28-cf43-11ec-b5cd-acde48001122,arrows_202205_08A,True,arrows,sticker/download/arrows_202205_08A.gif,1,sticker/previews/arrows_202205_08A.png,15
206e1b50-cf43-11ec-b5cd-acde48001122,arrows_202205_08B,False,arrows,sticker/download/arrows_202205_08B.png,1,sticker/previews/arrows_202205_08B.png,16
206e1b78-cf43-11ec-b5cd-acde48001122,arrows_202205_09A,True,arrows,sticker/download/arrows_202205_09A.gif,1,sticker/previews/arrows_202205_09A.png,17
206e1baa-cf43-11ec-b5cd-acde48001122,arrows_202205_09B,False,arrows,sticker/download/arrows_202205_09B.png,1,sticker/previews/arrows_202205_09B.png,18
206e1bd2-cf43-11ec-b5cd-acde48001122,arrows_202205_10A,True,arrows,sticker/download/arrows_202205_10A.gif,1,sticker/previews/arrows_202205_10A.png,19
206e1bfa-cf43-11ec-b5cd-acde48001122,arrows_202205_10B,False,arrows,sticker/download/arrows_202205_10B.png,1,sticker/previews/arrows_202205_10B.png,20
206e1c2c-cf43-11ec-b5cd-acde48001122,easter_202205_01,False,easter,sticker/download/easter_202205_01.png,1,sticker/previews/easter_202205_01.png,1
206e1c54-cf43-11ec-b5cd-acde48001122,easter_202205_02,False,easter,sticker/download/easter_202205_02.png,1,sticker/previews/easter_202205_02.png,2
206e1c7c-cf43-11ec-b5cd-acde48001122,easter_202205_03,True,easter,sticker/download/easter_202205_03.gif,1,sticker/previews/easter_202205_03.png,3
206e1cae-cf43-11ec-b5cd-acde48001122,easter_202205_04,False,easter,sticker/download/easter_202205_04.png,1,sticker/previews/easter_202205_04.png,4
206e1cd6-cf43-11ec-b5cd-acde48001122,easter_202205_05,False,easter,sticker/download/easter_202205_05.png,1,sticker/previews/easter_202205_05.png,5
206e1cfe-cf43-11ec-b5cd-acde48001122,easter_202205_06,True,easter,sticker/download/easter_202205_06.gif,1,sticker/previews/easter_202205_06.png,6
206e1d30-cf43-11ec-b5cd-acde48001122,easter_202205_07,True,easter,sticker/download/easter_202205_07.gif,1,sticker/previews/easter_202205_07.png,7
206e1d58-cf43-11ec-b5cd-acde48001122,easter_202205_08,True,easter,sticker/download/easter_202205_08.gif,1,sticker/previews/easter_202205_08.png,8
206e1d80-cf43-11ec-b5cd-acde48001122,easter_202205_09,True,easter,sticker/download/easter_202205_09.gif,1,sticker/previews/easter_202205_09.png,9
206e1db2-cf43-11ec-b5cd-acde48001122,easter_202205_10,True,easter,sticker/download/easter_202205_10.gif,1,sticker/previews/easter_202205_10.png,10
206e1dda-cf43-11ec-b5cd-acde48001122,effects_202205_01A,False,effects,sticker/download/effects_202205_01A.png,1,sticker/previews/effects_202205_01A.png,1
206e1e02-cf43-11ec-b5cd-acde48001122,effects_202205_01B,True,effects,sticker/download/effects_202205_01B.gif,1,sticker/previews/effects_202205_01B.png,2
206e1e2a-cf43-11ec-b5cd-acde48001122,effects_202205_02A,False,effects,sticker/download/effects_202205_02A.png,1,sticker/previews/effects_202205_02A.png,3
206e1e5c-cf43-11ec-b5cd-acde48001122,effects_202205_02B,True,effects,sticker/download/effects_202205_02B.gif,1,sticker/previews/effects_202205_02B.png,4
206e1e84-cf43-11ec-b5cd-acde48001122,effects_202205_03A,False,effects,sticker/download/effects_202205_03A.png,1,sticker/previews/effects_202205_03A.png,5
206e1eac-cf43-11ec-b5cd-acde48001122,effects_202205_03B,True,effects,sticker/download/effects_202205_03B.gif,1,sticker/previews/effects_202205_03B.png,6
206e1ed4-cf43-11ec-b5cd-acde48001122,effects_202205_04A,False,effects,sticker/download/effects_202205_04A.png,1,sticker/previews/effects_202205_04A.png,7
206e1f06-cf43-11ec-b5cd-acde48001122,effects_202205_04B,True,effects,sticker/download/effects_202205_04B.gif,1,sticker/previews/effects_202205_04B.png,8
206e1f2e-cf43-11ec-b5cd-acde48001122,effects_202205_05A,False,effects,sticker/download/effects_202205_05A.png,1,sticker/previews/effects_202205_05A.png,9
206e1f56-cf43-11ec-b5cd-acde48001122,effects_202205_05B,True,effects,sticker/download/effects_202205_05B.gif,1,sticker/previews/effects_202205_05B.png,10
206e1f88-cf43-11ec-b5cd-acde48001122,effects_202205_06A,False,effects,sticker/download/effects_202205_06A.png,1,sticker/previews/effects_202205_06A.png,11
206e1fb0-cf43-11ec-b5cd-acde48001122,effects_202205_06B,True,effects,sticker/download/effects_202205_06B.gif,1,sticker/previews/effects_202205_06B.png,12
206e1fd8-cf43-11ec-b5cd-acde48001122,effects_202205_07A,False,effects,sticker/download/effects_202205_07A.png,1,sticker/previews/effects_202205_07A.png,13
206e200a-cf43-11ec-b5cd-acde48001122,effects_202205_07B,True,effects,sticker/download/effects_202205_07B.gif,1,sticker/previews/effects_202205_07B.png,14
206e2032-cf43-11ec-b5cd-acde48001122,effects_202205_08A,False,effects,sticker/download/effects_202205_08A.png,1,sticker/previews/effects_202205_08A.png,15
206e2064-cf43-11ec-b5cd-acde48001122,effects_202205_08B,True,effects,sticker/download/effects_202205_08B.gif,1,sticker/previews/effects_202205_08B.png,16
206e208c-cf43-11ec-b5cd-acde48001122,effects_202205_09A,False,effects,sticker/download/effects_202205_09A.png,1,sticker/previews/effects_202205_09A.png,17
206e20be-cf43-11ec-b5cd-acde48001122,effects_202205_09B,True,effects,sticker/download/effects_202205_09B.gif,1,sticker/previews/effects_202205_09B.png,18
206e20e6-cf43-11ec-b5cd-acde48001122,effects_202205_10A,False,effects,sticker/download/effects_202205_10A.png,1,sticker/previews/effects_202205_10A.png,19
206e2118-cf43-11ec-b5cd-acde48001122,effects_202205_10B,True,effects,sticker/download/effects_202205_10B.gif,1,sticker/previews/effects_202205_10B.png,20
206e2140-cf43-11ec-b5cd-acde48001122,food_202205_01,True,food,sticker/download/food_202205_01.gif,1,sticker/previews/food_202205_01.png,1
206e2172-cf43-11ec-b5cd-acde48001122,food_202205_02,False,food,sticker/download/food_202205_02.png,1,sticker/previews/food_202205_02.png,2
206e219a-cf43-11ec-b5cd-acde48001122,food_202205_03,False,food,sticker/download/food_202205_03.png,1,sticker/previews/food_202205_03.png,3
206e21cc-cf43-11ec-b5cd-acde48001122,food_202205_04,False,food,sticker/download/food_202205_04.png,1,sticker/previews/food_202205_04.png,4
206e21f4-cf43-11ec-b5cd-acde48001122,food_202205_05,True,food,sticker/download/food_202205_05.gif,1,sticker/previews/food_202205_05.png,5
206e221c-cf43-11ec-b5cd-acde48001122,food_202205_06,True,food,sticker/download/food_202205_06.gif,1,sticker/previews/food_202205_06.png,6
206e224e-cf43-11ec-b5cd-acde48001122,food_202205_07,True,food,sticker/download/food_202205_07.gif,1,sticker/previews/food_202205_07.png,7
206e2276-cf43-11ec-b5cd-acde48001122,food_202205_08,False,food,sticker/download/food_202205_08.png,1,sticker/previews/food_202205_08.png,8
206e229e-cf43-11ec-b5cd-acde48001122,food_202205_09,True,food,sticker/download/food_202205_09.gif,1,sticker/previews/food_202205_09.png,9
206e22d0-cf43-11ec-b5cd-acde48001122,food_202205_10,True,food,sticker/download/food_202205_10.gif,1,sticker/previews/food_202205_10.png,10
206e22f8-cf43-11ec-b5cd-acde48001122,music_202205_01,True,music,sticker/download/music_202205_01.gif,1,sticker/previews/music_202205_01.png,1
206e2320-cf43-11ec-b5cd-acde48001122,music_202205_02,True,music,sticker/download/music_202205_02.gif,1,sticker/previews/music_202205_02.png,2
206e2352-cf43-11ec-b5cd-acde48001122,music_202205_03,False,music,sticker/download/music_202205_03.png,1,sticker/previews/music_202205_03.png,3
206e237a-cf43-11ec-b5cd-acde48001122,music_202205_04,True,music,sticker/download/music_202205_04.gif,1,sticker/previews/music_202205_04.png,4
206e23a2-cf43-11ec-b5cd-acde48001122,music_202205_05,True,music,sticker/download/music_202205_05.gif,1,sticker/previews/music_202205_05.png,5
206e23ca-cf43-11ec-b5cd-acde48001122,music_202205_06,False,music,sticker/download/music_202205_06.png,1,sticker/previews/music_202205_06.png,6
206e23fc-cf43-11ec-b5cd-acde48001122,music_202205_07,True,music,sticker/download/music_202205_07.gif,1,sticker/previews/music_202205_07.png,7
206e2424-cf43-11ec-b5cd-acde48001122,music_202205_08,False,music,sticker/download/music_202205_08.png,1,sticker/previews/music_202205_08.png,8
206e244c-cf43-11ec-b5cd-acde48001122,music_202205_09,False,music,sticker/download/music_202205_09.png,1,sticker/previews/music_202205_09.png,9
206e247e-cf43-11ec-b5cd-acde48001122,music_202205_10,True,music,sticker/download/music_202205_10.gif,1,sticker/previews/music_202205_10.png,10
